"Since this greedy algorithm is arguably simpler than the augmenting-path algorithm given in the section, should we expect a positive or negative answer? Of course, this point cannot be substituted for a more specific argument or a counterexample. ",164,0.316879907599,0.377810943009,0.633563,1
Prove first that 2h l by induction on h. b. Prove first that 3h l by induction on h.,232,0.720366451452,0.5,0.507336,2
"How many outcomes does the problem have? b. Of course, there are many ways to solve this simple problem. c. Thinking about a, b, and c as points on the real line should help. ",148,0.41343367815,0.363117656917,0.539652,1
"This is a straightforward question. You may assume that the three elements to be sorted are distinct. (If you need help, see decision trees for the threeelement selection sort and three-element insertion sort in the section.) ",32,0.124354232988,0.361622739736,0.715423,0
Compute a nontrivial lower bound for sorting a four-element array and then identify a sorting algorithm whose number of comparisons in the worst case matches the lower bound.,164,0.342499004042,0.581274915693,0.576458,1
This is not an easy task. None of the standard sorting algorithms can do this. Try to design a special algorithm that squeezes as much information as possible from each of its comparisons.,380,0.213276119146,0.268015538685,0.542818,3
This is a very straightforward question. Use the obvious observation that sequential search in a sorted list can be stopped as soon as an element larger than the search key is encountered.,16,0.305297791022,1.0,0.854179,0
Start by transforming the logarithms to the same base. b. The easiest way is to prove that lim log2(n + 1) >,264,0.555066305791,0.596535350009,0.84509,2
"As the given definition of the number of significant digits requires, compute the relative errors of the approximations. One of the answers doesn't agree with our intuitive idea of this notion. ",164,0.918469840369,0.514941543955,0.73534,1
Use the definitions of the absolute and relative errors and the properties of the absolute value.,0,0.974372385366,0.573422226657,0.704315,0
Apply the formula for the area of a trapezoid to each of the n approximating trapezoid strips and sum them up.,0,0.962144988463,0.229085317911,0.478816,0
Find an upper bound for the second derivative of esin x and use formula (,164,0.318982948901,0.504574041427,0.496586,1
"Consider all possible values for the coefficients a, b, and c. Keep in mind that solving an equation means finding all its roots or proving that no roots exist. ",232,0.554320010626,0.246842158207,0.86487,2
"Prove that every element xn of the sequence is (i) positive, (ii) greater than D (by computing xn+1 - D), and (iii) decreasing (by computing xn+1 - xn). Then take the limit of both sides of equality (",264,0.331075731979,0.23350548243,0.638832,2
What operations does a best-first branch-and-bound algorithm perform on the live nodes of its state-space tree?,116,0.512134095144,0.347160997373,0.552703,1
"Use the smallest numbers selected from the columns of the cost matrix to compute the lower bounds. With this bounding function, it's more logical to consider four ways to assign job 1 for the nodes on the first level of the tree. ",132,0.998860193851,0.45026412997,0.638687,1
Your answer should be an n _ n matrix with a simple structure making the algorithm work the fastest. b. Sketch the structure of the state-space tree for your answer to part (a).,180,0.349128165201,0.229776533187,0.487232,1
Start by marking the first column of the matrix and finding the smallest element in the first row and an unmarked column. b. You will have to find an optimal solution by exhaustive search or by a branch-and-bound algorithm or by some other method.,248,0.978168390775,0.339579316342,0.477526,2
"The simplest approach is to mark matrix columns that correspond to visited cities. Alternatively, you can maintain a linked list of unvisited cities. b. Following the standard plan for analyzing algorithm efficiency should pose no difficulty (and yield the same result for either of the two options mentioned in the hint to part (a)). ",232,0.579305384973,0.17849794097,0.406027,2
Extend the triangle inequality to the case of k 1 intermediate vertices and prove its validity by mathematical induction.,148,0.104185472541,0.415694645485,0.539282,1
"First, determine the time efficiency of each of the three steps of the algorithm. ",148,0.189514709398,0.72614691082,0.397365,1
"You will have to prove two facts: i. f (s) 2f (sa) for any instance of the knapsack problem, where f (sa) is the value of the approximate solution obtained by the enhanced greedy algorithm and f (s) is the optimal value of the exact solution to the same instance. ii. The smallest constant for which such an assertion is true is ",148,0.725957639325,0.648725927843,0.609134,1
Do the walk in the opposite direction.,232,0.240751508571,0.5,0.837797,2
"Use the property underlying the bisection method. b. Use the definition of division of polynomial p(x) by x - x0, i.e., the equality p(x) = q(x)(x - x0) + r, where x0 is a root of p(x), q(x) and r are the quotient and remainder of this division, respectively. c. Differentiate both sides of the equality given in part (b) and substitute x0 in the result. ",232,0.304287580217,0.380239092062,0.550628,2
"Use the fact that |xn - x| is the distance between xn, the middle of interval [an, bn], and root x. ",32,0.942135617323,1.0,0.727326,0
Sketch the graph to determine a general location of the root and choose an initial interval bracketing it. Use an appropriate inequality given in Section,232,0.375903521942,0.551779421732,0.66913,2
"Write an equation of the line through the points (an, f (an)) and (bn, f (bn)) and find its x-intercept. ",132,0.23462344847,1.0,0.537832,1
"Write an equation of the tangent line to the graph of the function at (xn, f (xn)) and find its x-intercept. ",132,0.60822009484,0.444328107702,0.478003,1
