Compute a nontrivial lower bound for sorting a four-element array and then identify a sorting algorithm whose number of comparisons in the worst case matches the lower bound.,10,0.723161295509,0.499696034236,0.576458
This is not an easy task. None of the standard sorting algorithms can do this. Try to design a special algorithm that squeezes as much information as possible from each of its comparisons.,23,0.301173077489,0.31880187294,0.542818
This is a very straightforward question. Use the obvious observation that sequential search in a sorted list can be stopped as soon as an element larger than the search key is encountered.,1,0.0931859259717,0.418019616028,0.854179
Start by transforming the logarithms to the same base. b. The easiest way is to prove that lim log2(n + 1) >,16,0.510752933467,0.392969692609,0.84509
"As the given definition of the number of significant digits requires, compute the relative errors of the approximations. One of the answers doesn't agree with our intuitive idea of this notion. ",10,0.785514127529,0.349127567471,0.73534
Use the definitions of the absolute and relative errors and the properties of the absolute value.,0,0.988090414998,0.21131922415,0.704315
Apply the formula for the area of a trapezoid to each of the n approximating trapezoid strips and sum them up.,0,0.960998185815,0.492324509036,0.478816
Find an upper bound for the second derivative of esin x and use formula (,10,0.435908453885,0.517615027689,0.496586
"Consider all possible values for the coefficients a, b, and c. Keep in mind that solving an equation means finding all its roots or proving that no roots exist. ",14,0.276684805619,0.332514471173,0.86487
"Prove that every element xn of the sequence is (i) positive, (ii) greater than D (by computing xn+1 - D), and (iii) decreasing (by computing xn+1 - xn). Then take the limit of both sides of equality (",16,0.348459785427,0.394548835296,0.638832
What operations does a best-first branch-and-bound algorithm perform on the live nodes of its state-space tree?,7,0.466949823856,0.297967834753,0.552703
"Use the smallest numbers selected from the columns of the cost matrix to compute the lower bounds. With this bounding function, it's more logical to consider four ways to assign job 1 for the nodes on the first level of the tree. ",8,0.995870004506,0.413090026417,0.638687
Your answer should be an n _ n matrix with a simple structure making the algorithm work the fastest. b. Sketch the structure of the state-space tree for your answer to part (a).,11,0.250669472767,0.398737361773,0.487232
Start by marking the first column of the matrix and finding the smallest element in the first row and an unmarked column. b. You will have to find an optimal solution by exhaustive search or by a branch-and-bound algorithm or by some other method.,15,0.998800940888,0.423733780974,0.477526
"The simplest approach is to mark matrix columns that correspond to visited cities. Alternatively, you can maintain a linked list of unvisited cities. b. Following the standard plan for analyzing algorithm efficiency should pose no difficulty (and yield the same result for either of the two options mentioned in the hint to part (a)). ",14,0.53675785779,0.154203813156,0.406027
Extend the triangle inequality to the case of k 1 intermediate vertices and prove its validity by mathematical induction.,9,0.165911814555,0.337909632179,0.539282
"First, determine the time efficiency of each of the three steps of the algorithm. ",9,0.125445730482,0.306333546989,0.397365
"You will have to prove two facts: i. f (s) 2f (sa) for any instance of the knapsack problem, where f (sa) is the value of the approximate solution obtained by the enhanced greedy algorithm and f (s) is the optimal value of the exact solution to the same instance. ii. The smallest constant for which such an assertion is true is ",9,0.621106844983,0.396296557376,0.609134
Do the walk in the opposite direction.,14,0.234896428499,0.0,0.837797
"Use the property underlying the bisection method. b. Use the definition of division of polynomial p(x) by x - x0, i.e., the equality p(x) = q(x)(x - x0) + r, where x0 is a root of p(x), q(x) and r are the quotient and remainder of this division, respectively. c. Differentiate both sides of the equality given in part (b) and substitute x0 in the result. ",14,0.378196505952,0.508373169943,0.550628
"Use the fact that |xn - x| is the distance between xn, the middle of interval [an, bn], and root x. ",2,0.745089522418,0.774009368819,0.727326
Sketch the graph to determine a general location of the root and choose an initial interval bracketing it. Use an appropriate inequality given in Section,14,0.328129078635,0.365765345264,0.66913
"Write an equation of the line through the points (an, f (an)) and (bn, f (bn)) and find its x-intercept. ",8,0.275074075755,0.392843764355,0.537832
"Write an equation of the tangent line to the graph of the function at (xn, f (xn)) and find its x-intercept. ",8,0.864889368257,0.585447173999,0.478003
