"After combining the two nodes with the lowest probabilities, resolve the tie arising on the next iteration in two different ways. For each of the two Huffman codes obtained, compute the mean and variance of the codeword length. ",14,0.986054800252,0.489915292286,0.341486225109,2,2
The maximal length of a codeword relates to the height of Huffman's coding tree in an obvious fashion. Try to find a set of n specific frequencies for an alphabet of size n for which the tree has the shape yielding the longest codeword possible.,14,0.885880527833,0.503233085038,0.176509089317,2,2
"What is the most appropriate data structure for an algorithm whose principal operation is finding the two smallest elements in a given set and replacing them by their sum? b. Identify the principal operations of the algorithm, the number of times they are executed, and their efficiencies for the data structure used. ",7,0.31348786838,0.204758373508,0.162336175745,1,1
"Maintain two queues: one for given frequencies, the other for weights of new trees. ",14,0.445902025354,0.78555020222,0.145203245597,2,2
Generate the codewords right to left.,14,0.249976795057,1.0,0.241742610552,2,2
See an application of this algorithm to another bipartite graph in the section.,9,0.763506010963,0.448085179645,0.185234316555,1,3
The definition of a matching and its cardinality should lead you to the answers to these questions with no difficulty.,14,0.141594773222,0.240808923177,0.280283120118,2,2
"You do not have to check the inequality for each subset S of V if you can point out a subset for which the inequality does not hold. Otherwise, fill in a table for all the subsets S of the indicated set V with columns for S, R(S), and |R(S)| |S|. b. Think time efficiency. ",16,0.216525516715,0.338154094133,0.15062169253,2,4
Reduce the problem to finding a maximum matching in a bipartite graph.,8,0.995025155204,0.505266018512,0.362132288732,1,2
Transform a given bipartite graph into a network by making vertices of the former be intermediate vertices of the latter.,7,0.655519611148,0.284564127482,0.181949766517,1,1
"Since this greedy algorithm is arguably simpler than the augmenting-path algorithm given in the section, should we expect a positive or negative answer? Of course, this point cannot be substituted for a more specific argument or a counterexample. ",10,0.283682729748,0.250801434334,0.225791014094,1,4
Prove first that 2h l by induction on h. b. Prove first that 3h l by induction on h.,14,0.270398908555,0.424987682511,0.187441012707,2,2
"How many outcomes does the problem have? b. Of course, there are many ways to solve this simple problem. c. Thinking about a, b, and c as points on the real line should help. ",9,0.227606515801,0.31516235978,0.157513465086,1,3
"This is a straightforward question. You may assume that the three elements to be sorted are distinct. (If you need help, see decision trees for the threeelement selection sort and three-element insertion sort in the section.) ",2,0.304405234165,0.254238989638,0.191852516315,0,2
Compute a nontrivial lower bound for sorting a four-element array and then identify a sorting algorithm whose number of comparisons in the worst case matches the lower bound.,10,0.561241063463,0.499696034236,0.137482013023,1,4
This is not an easy task. None of the standard sorting algorithms can do this. Try to design a special algorithm that squeezes as much information as possible from each of its comparisons.,23,0.171868658831,0.31880187294,0.16379087394,3,5
This is a very straightforward question. Use the obvious observation that sequential search in a sorted list can be stopped as soon as an element larger than the search key is encountered.,1,0.113334439231,0.418019616028,0.272673935187,0,1
Start by transforming the logarithms to the same base. b. The easiest way is to prove that lim log2(n + 1) >,16,0.510752933467,0.392969692609,0.400302162128,2,4
"As the given definition of the number of significant digits requires, compute the relative errors of the approximations. One of the answers doesn't agree with our intuitive idea of this notion. ",10,0.750928981195,0.349127567471,0.304236885329,1,4
Use the definitions of the absolute and relative errors and the properties of the absolute value.,0,0.974740115898,0.21131922415,0.295106584446,0,0
Apply the formula for the area of a trapezoid to each of the n approximating trapezoid strips and sum them up.,0,0.979417877003,0.492324509036,0.175389540981,0,0
Find an upper bound for the second derivative of esin x and use formula (,10,0.251606233122,0.517615027689,0.145658471145,1,4
"Consider all possible values for the coefficients a, b, and c. Keep in mind that solving an equation means finding all its roots or proving that no roots exist. ",14,0.179910341248,0.332514471173,0.318951967907,2,2
"Prove that every element xn of the sequence is (i) positive, (ii) greater than D (by computing xn+1 - D), and (iii) decreasing (by computing xn+1 - xn). Then take the limit of both sides of equality (",16,0.309888597137,0.394548835296,0.227211311464,2,4
What operations does a best-first branch-and-bound algorithm perform on the live nodes of its state-space tree?,7,0.483279667795,0.297967834753,0.192378059288,1,1
"Use the smallest numbers selected from the columns of the cost matrix to compute the lower bounds. With this bounding function, it's more logical to consider four ways to assign job 1 for the nodes on the first level of the tree. ",8,0.998367725584,0.413090026417,0.18693594308,1,2
Your answer should be an n _ n matrix with a simple structure making the algorithm work the fastest. b. Sketch the structure of the state-space tree for your answer to part (a).,11,0.33369222457,0.398737361773,0.12700008242,1,5
Start by marking the first column of the matrix and finding the smallest element in the first row and an unmarked column. b. You will have to find an optimal solution by exhaustive search or by a branch-and-bound algorithm or by some other method.,15,0.937301588627,0.423733780974,0.141278506325,2,3
"The simplest approach is to mark matrix columns that correspond to visited cities. Alternatively, you can maintain a linked list of unvisited cities. b. Following the standard plan for analyzing algorithm efficiency should pose no difficulty (and yield the same result for either of the two options mentioned in the hint to part (a)). ",14,0.505447362397,0.154203813156,0.142081813948,2,2
Extend the triangle inequality to the case of k 1 intermediate vertices and prove its validity by mathematical induction.,9,0.210820322808,0.337909632179,0.157311700638,1,3
"First, determine the time efficiency of each of the three steps of the algorithm. ",9,0.125445730482,0.306333546989,0.130963877909,1,3
"You will have to prove two facts: i. f (s) 2f (sa) for any instance of the knapsack problem, where f (sa) is the value of the approximate solution obtained by the enhanced greedy algorithm and f (s) is the optimal value of the exact solution to the same instance. ii. The smallest constant for which such an assertion is true is ",9,0.525245583149,0.396296557376,0.159678710013,1,3
Do the walk in the opposite direction.,14,0.234896428499,0.0,0.629829382201,2,2
"Use the property underlying the bisection method. b. Use the definition of division of polynomial p(x) by x - x0, i.e., the equality p(x) = q(x)(x - x0) + r, where x0 is a root of p(x), q(x) and r are the quotient and remainder of this division, respectively. c. Differentiate both sides of the equality given in part (b) and substitute x0 in the result. ",14,0.459931520606,0.508373169943,0.179728513554,2,2
"Use the fact that |xn - x| is the distance between xn, the middle of interval [an, bn], and root x. ",2,0.985321746843,0.774009368819,0.247014895809,0,2
Sketch the graph to determine a general location of the root and choose an initial interval bracketing it. Use an appropriate inequality given in Section,14,0.540448986219,0.365765345264,0.215784742027,2,2
"Write an equation of the line through the points (an, f (an)) and (bn, f (bn)) and find its x-intercept. ",8,0.177814680804,0.392843764355,0.146527209705,1,2
"Write an equation of the tangent line to the graph of the function at (xn, f (xn)) and find its x-intercept. ",8,0.708079761046,0.585447173999,0.154392251559,1,2
